BINARY is encodes ObjectProperty
BINARY SubClassOf DRB1_1422 DR14,
BINARY SubClassOf DRB1_1422 DRB1_14,
BINARY SubClassOf DRB1_1422 encodes_some_DRB1_1422_Chain
BINARY is DRB1_1422_Chain Class
BINARY is DRB1_1423 Class
BINARY SubClassOf DRB1_1423 DR14,
BINARY SubClassOf DRB1_1423 DRB1_14,
BINARY SubClassOf DRB1_1423 encodes_some_DRB1_1423_Chain
BINARY is DRB1_142301 Class
BINARY SubClassOf DRB1_142301 DRB1_1423
BINARY is DRB1_142302 Class
BINARY SubClassOf DRB1_142302 DRB1_1423
BINARY is DRB1_1423_Chain Class
BINARY is DRB1_1424 Class
BINARY SubClassOf DRB1_1424 DR6,
BINARY SubClassOf DRB1_1424 DRB1_14,
BINARY SubClassOf DRB1_1424 encodes_some_DRB1_1424_Chain
BINARY is DRB1_1424_Chain Class
BINARY is DRB1_1425 Class
BINARY SubClassOf DRB1_1425 DR6,
BINARY SubClassOf DRB1_1425 DRB1_14,
BINARY SubClassOf DRB1_1425 encodes_some_DRB1_1425_Chain
BINARY is DRB1_1425_Chain Class
BINARY is DRB1_1426 Class
BINARY SubClassOf DRB1_1426 DR14,
BINARY SubClassOf DRB1_1426 DRB1_14,
BINARY SubClassOf DRB1_1426 encodes_some_DRB1_1426_Chain
BINARY is DRB1_1426_Chain Class
BINARY is DRB1_1427 Class
BINARY SubClassOf DRB1_1427 DR14,
BINARY SubClassOf DRB1_1427 DRB1_14,
BINARY SubClassOf DRB1_1427 encodes_some_DRB1_1427_Chain
BINARY is DRB1_1427_Chain Class
BINARY is DRB1_1428 Class
BINARY SubClassOf DRB1_1428 DR14,
BINARY SubClassOf DRB1_1428 DRB1_14,
BINARY SubClassOf DRB1_1428 encodes_some_DRB1_1428_Chain
BINARY is DRB1_1428_Chain Class
BINARY is DRB1_1429 Class
BINARY SubClassOf DRB1_1429 DR14,
BINARY SubClassOf DRB1_1429 DRB1_14,
BINARY SubClassOf DRB1_1429 encodes_some_DRB1_1429_Chain
BINARY is DRB1_1429_Chain Class
BINARY is DRB1_1430 Class
BINARY SubClassOf DRB1_1430 DR6,
BINARY SubClassOf DRB1_1430 DRB1_14,
BINARY SubClassOf DRB1_1430 encodes_some_DRB1_1430_Chain
BINARY is DRB1_1430_Chain Class
BINARY is DRB1_1431 Class
BINARY SubClassOf DRB1_1431 DR14,
BINARY SubClassOf DRB1_1431 DRB1_14,
BINARY SubClassOf DRB1_1431 encodes_some_DRB1_1431_Chain
BINARY is DRB1_1431_Chain Class
BINARY is DRB1_1432 Class
BINARY SubClassOf DRB1_1432 DR14,
BINARY SubClassOf DRB1_1432 DRB1_14,
BINARY SubClassOf DRB1_1432 encodes_some_DRB1_1432_Chain
BINARY is DRB1_143201 Class
BINARY SubClassOf DRB1_143201 DRB1_1432
BINARY is DRB1_143202 Class
BINARY SubClassOf DRB1_143202 DRB1_1432
BINARY is DRB1_1432_Chain Class
BINARY is DRB1_1433 Class
BINARY SubClassOf DRB1_1433 DR6,
BINARY SubClassOf DRB1_1433 DRB1_14,
BINARY SubClassOf DRB1_1433 encodes_some_DRB1_1433_Chain
BINARY is DRB1_1433_Chain Class
BINARY is DRB1_1434 Class
BINARY SubClassOf DRB1_1434 DR14,
BINARY SubClassOf DRB1_1434 DRB1_14,
BINARY SubClassOf DRB1_1434 encodes_some_DRB1_1434_Chain
BINARY is DRB1_1434_Chain Class
BINARY is DRB1_1435 Class
BINARY SubClassOf DRB1_1435 DR14,
BINARY SubClassOf DRB1_1435 DRB1_14,
BINARY SubClassOf DRB1_1435 encodes_some_DRB1_1435_Chain
BINARY is DRB1_1435_Chain Class
BINARY is DRB1_1436 Class
BINARY SubClassOf DRB1_1436 DR14,
BINARY SubClassOf DRB1_1436 DRB1_14,
BINARY SubClassOf DRB1_1436 encodes_some_DRB1_1436_Chain
BINARY is DRB1_1436_Chain Class
BINARY is DRB1_1437 Class
BINARY SubClassOf DRB1_1437 DR6,
BINARY SubClassOf DRB1_1437 DRB1_14,
BINARY SubClassOf DRB1_1437 encodes_some_DRB1_1437_Chain
BINARY is DRB1_1437_Chain Class
BINARY is DRB1_1438 Class
BINARY SubClassOf DRB1_1438 DR14,
BINARY SubClassOf DRB1_1438 DRB1_14,
BINARY SubClassOf DRB1_1438 encodes_some_DRB1_1438_Chain
BINARY is DRB1_1438_Chain Class
BINARY is DRB1_1439 Class
BINARY SubClassOf DRB1_1439 DR14,
BINARY SubClassOf DRB1_1439 DRB1_14,
BINARY SubClassOf DRB1_1439 encodes_some_DRB1_1439_Chain
BINARY is DRB1_1439_Chain Class
BINARY is DRB1_1440 Class
BINARY SubClassOf DRB1_1440 DR14,
BINARY SubClassOf DRB1_1440 DRB1_14,
BINARY SubClassOf DRB1_1440 encodes_some_DRB1_1440_Chain
BINARY is DRB1_1440_Chain Class
BINARY is DRB1_1441 Class
BINARY SubClassOf DRB1_1441 DR14,
BINARY SubClassOf DRB1_1441 DRB1_14,
BINARY SubClassOf DRB1_1441 encodes_some_DRB1_1441_Chain
BINARY is DRB1_1441_Chain Class
BINARY is DRB1_1442 Class
BINARY SubClassOf DRB1_1442 DRB1_14,
BINARY SubClassOf DRB1_1442 encodes_some_DRB1_1442_Chain
BINARY is DRB1_1442_Chain Class
BINARY is DRB1_1443 Class
BINARY SubClassOf DRB1_1443 DR14,
BINARY SubClassOf DRB1_1443 DRB1_14,
BINARY SubClassOf DRB1_1443 encodes_some_DRB1_1443_Chain
BINARY is DRB1_1443_Chain Class
BINARY is DRB1_1444 Class
BINARY SubClassOf DRB1_1444 DR14,
BINARY SubClassOf DRB1_1444 DRB1_14,
BINARY SubClassOf DRB1_1444 encodes_some_DRB1_1444_Chain
BINARY is DRB1_144401 Class
BINARY SubClassOf DRB1_144401 DRB1_1444
BINARY is DRB1_144402 Class
BINARY SubClassOf DRB1_144402 DRB1_1444
BINARY is DRB1_1444_Chain Class
BINARY is DRB1_1445 Class
BINARY SubClassOf DRB1_1445 DR6,
BINARY SubClassOf DRB1_1445 DRB1_14,
BINARY SubClassOf DRB1_1445 encodes_some_DRB1_1445_Chain
BINARY is DRB1_1445_Chain Class
BINARY is DRB1_1446 Class
BINARY SubClassOf DRB1_1446 DR14,
BINARY SubClassOf DRB1_1446 DRB1_14,
BINARY SubClassOf DRB1_1446 encodes_some_DRB1_1446_Chain
BINARY is DRB1_1446_Chain Class
BINARY is DRB1_1447 Class
BINARY SubClassOf DRB1_1447 DR14,
BINARY SubClassOf DRB1_1447 DRB1_14,
BINARY SubClassOf DRB1_1447 encodes_some_DRB1_1447_Chain
BINARY is DRB1_1447_Chain Class
BINARY is DRB1_1448 Class
BINARY SubClassOf DRB1_1448 DR14,
BINARY SubClassOf DRB1_1448 DRB1_14,
BINARY SubClassOf DRB1_1448 encodes_some_DRB1_1448_Chain
BINARY is DRB1_1448_Chain Class
BINARY is DRB1_1449 Class
BINARY SubClassOf DRB1_1449 DRB1_14,
BINARY SubClassOf DRB1_1449 encodes_some_DRB1_1449_Chain
BINARY is DRB1_1449_Chain Class
BINARY is DRB1_1450 Class
BINARY SubClassOf DRB1_1450 DRB1_14,
BINARY SubClassOf DRB1_1450 encodes_some_DRB1_1450_Chain
BINARY is DRB1_1450_Chain Class
BINARY is DRB1_1451 Class
BINARY SubClassOf DRB1_1451 DRB1_14,
BINARY SubClassOf DRB1_1451 encodes_some_DRB1_1451_Chain
BINARY is DRB1_1451_Chain Class
BINARY is DRB1_1452 Class
BINARY SubClassOf DRB1_1452 DRB1_14,
BINARY SubClassOf DRB1_1452 encodes_some_DRB1_1452_Chain
BINARY is DRB1_1452_Chain Class
BINARY is DRB1_1453 Class
BINARY SubClassOf DRB1_1453 DRB1_14,
BINARY SubClassOf DRB1_1453 encodes_some_DRB1_1453_Chain
BINARY is DRB1_1453_Chain Class
BINARY is DRB1_1454 Class
BINARY SubClassOf DRB1_1454 DRB1_14,
BINARY SubClassOf DRB1_1454 encodes_some_DRB1_1454_Chain
BINARY is DRB1_1454_Chain Class
BINARY is DRB1_1455 Class
BINARY SubClassOf DRB1_1455 DRB1_14,
BINARY SubClassOf DRB1_1455 encodes_some_DRB1_1455_Chain
BINARY is DRB1_1455_Chain Class
BINARY is DRB1_1456 Class
BINARY SubClassOf DRB1_1456 DRB1_14,
BINARY SubClassOf DRB1_1456 encodes_some_DRB1_1456_Chain
BINARY is DRB1_1456_Chain Class
BINARY is DRB1_1457 Class
BINARY SubClassOf DRB1_1457 DRB1_14,
BINARY SubClassOf DRB1_1457 encodes_some_DRB1_1457_Chain
BINARY is DRB1_1457_Chain Class
BINARY is DRB1_1458 Class
BINARY SubClassOf DRB1_1458 DRB1_14,
BINARY SubClassOf DRB1_1458 encodes_some_DRB1_1458_Chain
BINARY is DRB1_1458_Chain Class
BINARY is DRB1_1459 Class
BINARY SubClassOf DRB1_1459 DRB1_14,
BINARY SubClassOf DRB1_1459 encodes_some_DRB1_1459_Chain
BINARY is DRB1_1459_Chain Class
BINARY is DRB1_1460 Class
BINARY SubClassOf DRB1_1460 DRB1_14,
BINARY SubClassOf DRB1_1460 encodes_some_DRB1_1460_Chain
BINARY is DRB1_1460_Chain Class
BINARY is DRB1_1461 Class
BINARY SubClassOf DRB1_1461 DRB1_14,
BINARY SubClassOf DRB1_1461 encodes_some_DRB1_1461_Chain
BINARY is DRB1_1461_Chain Class
BINARY is DRB1_1462 Class
BINARY SubClassOf DRB1_1462 DRB1_14,
BINARY SubClassOf DRB1_1462 encodes_some_DRB1_1462_Chain
BINARY is DRB1_1462_Chain Class
BINARY is DRB1_1463 Class
BINARY SubClassOf DRB1_1463 DRB1_14,
BINARY SubClassOf DRB1_1463 encodes_some_DRB1_1463_Chain
BINARY is DRB1_1463_Chain Class
BINARY is DRB1_1464 Class
BINARY SubClassOf DRB1_1464 DRB1_14,
BINARY SubClassOf DRB1_1464 encodes_some_DRB1_1464_Chain
BINARY is DRB1_1464_Chain Class
BINARY is DRB1_1465 Class
BINARY SubClassOf DRB1_1465 DRB1_14,
BINARY SubClassOf DRB1_1465 encodes_some_DRB1_1465_Chain
BINARY is DRB1_1465_Chain Class
BINARY is DRB1_1467 Class
BINARY SubClassOf DRB1_1467 DRB1_14,
BINARY SubClassOf DRB1_1467 encodes_some_DRB1_1467_Chain
BINARY is DRB1_1467_Chain Class
BINARY is DRB1_1468 Class
BINARY SubClassOf DRB1_1468 DRB1_14,
BINARY SubClassOf DRB1_1468 encodes_some_DRB1_1468_Chain
BINARY is DRB1_1468_Chain Class
BINARY is DRB1_1469 Class
BINARY SubClassOf DRB1_1469 DRB1_14,
BINARY SubClassOf DRB1_1469 encodes_some_DRB1_1469_Chain
BINARY is DRB1_1469_Chain Class
BINARY is DRB1_1470 Class
BINARY SubClassOf DRB1_1470 DRB1_14,
BINARY SubClassOf DRB1_1470 encodes_some_DRB1_1470_Chain
BINARY is DRB1_1470_Chain Class
BINARY is DRB1_1471 Class
BINARY SubClassOf DRB1_1471 DRB1_14,
BINARY SubClassOf DRB1_1471 encodes_some_DRB1_1471_Chain
BINARY is DRB1_1471_Chain Class
BINARY is DRB1_1472 Class
BINARY SubClassOf DRB1_1472 DRB1_14,
BINARY SubClassOf DRB1_1472 encodes_some_DRB1_1472_Chain
BINARY is DRB1_1472_Chain Class
BINARY is DRB1_1473 Class
BINARY SubClassOf DRB1_1473 DRB1_14,
BINARY SubClassOf DRB1_1473 encodes_some_DRB1_1473_Chain
BINARY is DRB1_1473_Chain Class
BINARY is DRB1_1474 Class
BINARY SubClassOf DRB1_1474 DRB1_14,
BINARY SubClassOf DRB1_1474 encodes_some_DRB1_1474_Chain
BINARY is DRB1_1474_Chain Class
BINARY is DRB1_1475 Class
BINARY SubClassOf DRB1_1475 DRB1_14,
BINARY SubClassOf DRB1_1475 encodes_some_DRB1_1475_Chain
BINARY is DRB1_1475_Chain Class
BINARY is DRB1_1476 Class
BINARY SubClassOf DRB1_1476 DRB1_14,
BINARY SubClassOf DRB1_1476 encodes_some_DRB1_1476_Chain
BINARY is DRB1_1476_Chain Class
BINARY is DRB1_1477 Class
BINARY SubClassOf DRB1_1477 DRB1_14,
BINARY SubClassOf DRB1_1477 encodes_some_DRB1_1477_Chain
BINARY is DRB1_1477_Chain Class
BINARY is DRB1_1478 Class
BINARY SubClassOf DRB1_1478 DRB1_14,
BINARY SubClassOf DRB1_1478 encodes_some_DRB1_1478_Chain
BINARY is DRB1_1478_Chain Class
BINARY is DRB1_1479 Class
BINARY SubClassOf DRB1_1479 DRB1_14,
BINARY SubClassOf DRB1_1479 encodes_some_DRB1_1479_Chain
BINARY is DRB1_1479_Chain Class
BINARY is DRB1_1480 Class
BINARY SubClassOf DRB1_1480 DRB1_14,
BINARY SubClassOf DRB1_1480 encodes_some_DRB1_1480_Chain
BINARY is DRB1_1480_Chain Class
BINARY is DRB1_1481 Class
BINARY SubClassOf DRB1_1481 DRB1_14,
BINARY SubClassOf DRB1_1481 encodes_some_DRB1_1481_Chain
BINARY is DRB1_1481_Chain Class
BINARY is DRB1_1482 Class
BINARY SubClassOf DRB1_1482 DRB1_14,
BINARY SubClassOf DRB1_1482 encodes_some_DRB1_1482_Chain
BINARY is DRB1_1482_Chain Class
BINARY is DRB1_1483 Class
BINARY SubClassOf DRB1_1483 DRB1_14,
BINARY SubClassOf DRB1_1483 encodes_some_DRB1_1483_Chain
BINARY is DRB1_1483_Chain Class
BINARY is DRB1_1484 Class
BINARY SubClassOf DRB1_1484 DRB1_14,
BINARY SubClassOf DRB1_1484 encodes_some_DRB1_1484_Chain
BINARY is DRB1_1484_Chain Class
BINARY is DRB1_1485 Class
BINARY SubClassOf DRB1_1485 DRB1_14,
BINARY SubClassOf DRB1_1485 encodes_some_DRB1_1485_Chain
BINARY is DRB1_1485_Chain Class
BINARY is DRB1_1486 Class
BINARY SubClassOf DRB1_1486 DRB1_14,
BINARY SubClassOf DRB1_1486 encodes_some_DRB1_1486_Chain
BINARY is DRB1_1486_Chain Class
BINARY is DRB1_1487 Class
BINARY SubClassOf DRB1_1487 DRB1_14,
BINARY SubClassOf DRB1_1487 encodes_some_DRB1_1487_Chain
BINARY is DRB1_1487_Chain Class
BINARY is DRB1_1488 Class
BINARY SubClassOf DRB1_1488 DRB1_14,
BINARY SubClassOf DRB1_1488 encodes_some_DRB1_1488_Chain
BINARY is DRB1_1488_Chain Class
BINARY is DRB1_1489 Class
BINARY SubClassOf DRB1_1489 DRB1_14,
BINARY SubClassOf DRB1_1489 encodes_some_DRB1_1489_Chain
BINARY is DRB1_1489_Chain Class
BINARY is DRB1_1490 Class
BINARY SubClassOf DRB1_1490 DRB1_14,
BINARY SubClassOf DRB1_1490 encodes_some_DRB1_1490_Chain
BINARY is DRB1_1490_Chain Class
BINARY is DRB1_14_Chain Class
BINARY is DRB1_15 Class
BINARY SubClassOf DRB1_15 HLA-DRB1,
BINARY SubClassOf DRB1_15 encodes_some_DRB1_15_Chain
BINARY is DRB1_1501 Class
BINARY SubClassOf DRB1_1501 DR15,
BINARY SubClassOf DRB1_1501 DRB1_15,
BINARY SubClassOf DRB1_1501 encodes_some_DRB1_1501_Chain
BINARY is DRB1_150101 Class
BINARY SubClassOf DRB1_150101 DRB1_1501
BINARY is DRB1_15010101 Class
BINARY SubClassOf DRB1_15010101 DRB1_150101
BINARY is DRB1_15010102 Class
BINARY SubClassOf DRB1_15010102 DRB1_150101
BINARY is DRB1_150102 Class
BINARY SubClassOf DRB1_150102 DRB1_1501
BINARY is DRB1_150103 Class
BINARY SubClassOf DRB1_150103 DRB1_1501
BINARY is DRB1_150104 Class
BINARY SubClassOf DRB1_150104 DRB1_1501
BINARY is DRB1_150105 Class
BINARY SubClassOf DRB1_150105 DRB1_1501
BINARY is DRB1_150106 Class
BINARY SubClassOf DRB1_150106 DRB1_1501
BINARY is DRB1_1501_Chain Class
BINARY is DRB1_1502 Class
BINARY SubClassOf DRB1_1502 DR15,
BINARY SubClassOf DRB1_1502 DRB1_15,
BINARY SubClassOf DRB1_1502 encodes_some_DRB1_1502_Chain
BINARY is DRB1_150201 Class
BINARY SubClassOf DRB1_150201 DRB1_1502
BINARY is DRB1_150202 Class
BINARY SubClassOf DRB1_150202 DRB1_1502
BINARY is DRB1_150203 Class
BINARY SubClassOf DRB1_150203 DRB1_1502
BINARY is DRB1_150204 Class
BINARY SubClassOf DRB1_150204 DRB1_1502
BINARY is DRB1_150205 Class
BINARY SubClassOf DRB1_150205 DRB1_1502
BINARY is DRB1_150206 Class
BINARY SubClassOf DRB1_150206 DRB1_1502
BINARY is DRB1_1502_Chain Class
BINARY is DRB1_1503 Class
BINARY SubClassOf DRB1_1503 DR15,
BINARY SubClassOf DRB1_1503 DRB1_15,
BINARY SubClassOf DRB1_1503 encodes_some_DRB1_1503_Chain
BINARY is DRB1_150301 Class
BINARY SubClassOf DRB1_150301 DRB1_1503
BINARY is DRB1_15030101 Class
BINARY SubClassOf DRB1_15030101 DRB1_150301
BINARY is DRB1_15030102 Class
BINARY SubClassOf DRB1_15030102 DRB1_150301
BINARY is DRB1_1503_Chain Class
BINARY is DRB1_1504 Class
BINARY SubClassOf DRB1_1504 DR15,
BINARY SubClassOf DRB1_1504 DRB1_15,
BINARY SubClassOf DRB1_1504 encodes_some_DRB1_1504_Chain
BINARY is DRB1_1504_Chain Class
BINARY is DRB1_1505 Class
BINARY SubClassOf DRB1_1505 DR15,
BINARY SubClassOf DRB1_1505 DRB1_15,
BINARY SubClassOf DRB1_1505 encodes_some_DRB1_1505_Chain
BINARY is DRB1_1505_Chain Class
BINARY is DRB1_1506 Class
BINARY SubClassOf DRB1_1506 DR15,
BINARY SubClassOf DRB1_1506 DRB1_15,
BINARY SubClassOf DRB1_1506 encodes_some_DRB1_1506_Chain
BINARY is DRB1_1506_Chain Class
BINARY is DRB1_1507 Class
BINARY SubClassOf DRB1_1507 DR15,
BINARY SubClassOf DRB1_1507 DRB1_15,
BINARY SubClassOf DRB1_1507 encodes_some_DRB1_1507_Chain
BINARY is DRB1_1507_Chain Class
BINARY is DRB1_1508 Class
BINARY SubClassOf DRB1_1508 DR15,
BINARY SubClassOf DRB1_1508 DRB1_15,
BINARY SubClassOf DRB1_1508 encodes_some_DRB1_1508_Chain
BINARY is DRB1_1508_Chain Class
BINARY is DRB1_1509 Class
BINARY SubClassOf DRB1_1509 DR15,
BINARY SubClassOf DRB1_1509 DRB1_15,
BINARY SubClassOf DRB1_1509 encodes_some_DRB1_1509_Chain
BINARY is DRB1_1509_Chain Class
BINARY is DRB1_1510 Class
BINARY SubClassOf DRB1_1510 DR15,
BINARY SubClassOf DRB1_1510 DRB1_15,
BINARY SubClassOf DRB1_1510 encodes_some_DRB1_1510_Chain
BINARY is DRB1_1510_Chain Class
BINARY is DRB1_1511 Class
BINARY SubClassOf DRB1_1511 DR15,
BINARY SubClassOf DRB1_1511 DRB1_15,
BINARY SubClassOf DRB1_1511 encodes_some_DRB1_1511_Chain
BINARY is DRB1_1511_Chain Class
BINARY is DRB1_1512 Class
BINARY SubClassOf DRB1_1512 DR15,
BINARY SubClassOf DRB1_1512 DRB1_15,
BINARY SubClassOf DRB1_1512 encodes_some_DRB1_1512_Chain
BINARY is DRB1_1512_Chain Class
BINARY is DRB1_1513 Class
BINARY SubClassOf DRB1_1513 DR2,
BINARY SubClassOf DRB1_1513 DRB1_15,
BINARY SubClassOf DRB1_1513 encodes_some_DRB1_1513_Chain
BINARY is DRB1_1513_Chain Class
BINARY is DRB1_1514 Class
BINARY SubClassOf DRB1_1514 DRB1_15,
BINARY SubClassOf DRB1_1514 encodes_some_DRB1_1514_Chain
BINARY is DRB1_1514_Chain Class
BINARY is DRB1_1515 Class
BINARY SubClassOf DRB1_1515 DRB1_15,
BINARY SubClassOf DRB1_1515 encodes_some_DRB1_1515_Chain
BINARY is DRB1_1515_Chain Class
BINARY is DRB1_1516 Class
BINARY SubClassOf DRB1_1516 DRB1_15,
BINARY SubClassOf DRB1_1516 encodes_some_DRB1_1516_Chain
BINARY is DRB1_1516_Chain Class
BINARY is DRB1_1517N Class
BINARY SubClassOf DRB1_1517N DRB1_15,
BINARY SubClassOf DRB1_1517N HLA_Null_Allele
BINARY is DRB1_1518 Class
BINARY SubClassOf DRB1_1518 DRB1_15,
BINARY SubClassOf DRB1_1518 encodes_some_DRB1_1518_Chain
BINARY is DRB1_1518_Chain Class
BINARY is DRB1_1519 Class
BINARY SubClassOf DRB1_1519 DRB1_15,
BINARY SubClassOf DRB1_1519 encodes_some_DRB1_1519_Chain
BINARY is DRB1_1519_Chain Class
BINARY is DRB1_1520 Class
BINARY SubClassOf DRB1_1520 DRB1_15,
BINARY SubClassOf DRB1_1520 encodes_some_DRB1_1520_Chain
BINARY is DRB1_1520_Chain Class
BINARY is DRB1_1521 Class
BINARY SubClassOf DRB1_1521 DRB1_15,
BINARY SubClassOf DRB1_1521 encodes_some_DRB1_1521_Chain
BINARY is DRB1_1521_Chain Class
BINARY is DRB1_1522 Class
BINARY SubClassOf DRB1_1522 DRB1_15,
BINARY SubClassOf DRB1_1522 encodes_some_DRB1_1522_Chain
BINARY is DRB1_1522_Chain Class
BINARY is DRB1_1523 Class
BINARY SubClassOf DRB1_1523 DRB1_15,
BINARY SubClassOf DRB1_1523 encodes_some_DRB1_1523_Chain
BINARY is DRB1_1523_Chain Class
BINARY is DRB1_1524 Class
BINARY SubClassOf DRB1_1524 DRB1_15,
BINARY SubClassOf DRB1_1524 encodes_some_DRB1_1524_Chain
BINARY is DRB1_1524_Chain Class
BINARY is DRB1_1525 Class
BINARY SubClassOf DRB1_1525 DRB1_15,
BINARY SubClassOf DRB1_1525 encodes_some_DRB1_1525_Chain
BINARY is DRB1_1525_Chain Class
BINARY is DRB1_1526 Class
BINARY SubClassOf DRB1_1526 DRB1_15,
BINARY SubClassOf DRB1_1526 encodes_some_DRB1_1526_Chain
BINARY is DRB1_1526_Chain Class
BINARY is DRB1_1527 Class
BINARY SubClassOf DRB1_1527 DRB1_15,
BINARY SubClassOf DRB1_1527 encodes_some_DRB1_1527_Chain
BINARY is DRB1_1527_Chain Class
BINARY is DRB1_1528 Class
BINARY SubClassOf DRB1_1528 DRB1_15,
BINARY SubClassOf DRB1_1528 encodes_some_DRB1_1528_Chain
BINARY is DRB1_1528_Chain Class
BINARY is DRB1_1529 Class
BINARY SubClassOf DRB1_1529 DRB1_15,
BINARY SubClassOf DRB1_1529 encodes_some_DRB1_1529_Chain
BINARY is DRB1_1529_Chain Class
BINARY is DRB1_1530 Class
BINARY SubClassOf DRB1_1530 DRB1_15,
BINARY SubClassOf DRB1_1530 encodes_some_DRB1_1530_Chain
BINARY is DRB1_1530_Chain Class
BINARY is DRB1_1531 Class
BINARY SubClassOf DRB1_1531 DRB1_15,
BINARY SubClassOf DRB1_1531 encodes_some_DRB1_1531_Chain
BINARY is DRB1_1531_Chain Class
BINARY is DRB1_1532 Class
BINARY SubClassOf DRB1_1532 DRB1_15,
BINARY SubClassOf DRB1_1532 encodes_some_DRB1_1532_Chain
BINARY is DRB1_1532_Chain Class
BINARY is DRB1_1533 Class
BINARY SubClassOf DRB1_1533 DRB1_15,
BINARY SubClassOf DRB1_1533 encodes_some_DRB1_1533_Chain
BINARY is DRB1_1533_Chain Class
BINARY is DRB1_15_Chain Class
BINARY is DRB1_16 Class
BINARY SubClassOf DRB1_16 HLA-DRB1,
BINARY SubClassOf DRB1_16 encodes_some_DRB1_16_Chain
BINARY is DRB1_1601 Class
BINARY SubClassOf DRB1_1601 DR16,
BINARY SubClassOf DRB1_1601 DRB1_16,
BINARY SubClassOf DRB1_1601 encodes_some_DRB1_1601_Chain
BINARY is DRB1_160101 Class
BINARY SubClassOf DRB1_160101 DRB1_1601
BINARY is DRB1_160102 Class
BINARY SubClassOf DRB1_160102 DRB1_1601
BINARY is DRB1_1601_Chain Class
BINARY is DRB1_1602 Class
BINARY SubClassOf DRB1_1602 DR16,
BINARY SubClassOf DRB1_1602 DRB1_16,
BINARY SubClassOf DRB1_1602 encodes_some_DRB1_1602_Chain
BINARY is DRB1_160201 Class
BINARY SubClassOf DRB1_160201 DRB1_1602
BINARY is DRB1_160202 Class
BINARY SubClassOf DRB1_160202 DRB1_1602
BINARY is DRB1_1602_Chain Class
BINARY is DRB1_1603 Class
BINARY SubClassOf DRB1_1603 DR16,
BINARY SubClassOf DRB1_1603 DRB1_16,
BINARY SubClassOf DRB1_1603 encodes_some_DRB1_1603_Chain
BINARY is DRB1_1603_Chain Class
BINARY is DRB1_1604 Class
BINARY SubClassOf DRB1_1604 DR16,
BINARY SubClassOf DRB1_1604 DRB1_16,
BINARY SubClassOf DRB1_1604 encodes_some_DRB1_1604_Chain
BINARY is DRB1_1604_Chain Class
BINARY is DRB1_1605 Class
BINARY SubClassOf DRB1_1605 DR16,
BINARY SubClassOf DRB1_1605 DRB1_16,
BINARY SubClassOf DRB1_1605 encodes_some_DRB1_1605_Chain
BINARY is DRB1_160501 Class
BINARY SubClassOf DRB1_160501 DRB1_1605
BINARY is DRB1_160502 Class
BINARY SubClassOf DRB1_160502 DRB1_1605
BINARY is DRB1_1605_Chain Class
BINARY is DRB1_1607 Class
BINARY SubClassOf DRB1_1607 DR16,
BINARY SubClassOf DRB1_1607 DRB1_16,
BINARY SubClassOf DRB1_1607 encodes_some_DRB1_1607_Chain
BINARY is DRB1_1607_Chain Class
BINARY is DRB1_1608 Class
BINARY SubClassOf DRB1_1608 DR16,
BINARY SubClassOf DRB1_1608 DRB1_16,
BINARY SubClassOf DRB1_1608 encodes_some_DRB1_1608_Chain
BINARY is DRB1_1608_Chain Class
BINARY is DRB1_1609 Class
BINARY SubClassOf DRB1_1609 DRB1_16,
BINARY SubClassOf DRB1_1609 encodes_some_DRB1_1609_Chain
BINARY is DRB1_1609_Chain Class
BINARY is DRB1_1610 Class
BINARY SubClassOf DRB1_1610 DRB1_16,
BINARY SubClassOf DRB1_1610 encodes_some_DRB1_1610_Chain
BINARY is DRB1_1610_Chain Class
BINARY is DRB1_1611 Class
BINARY SubClassOf DRB1_1611 DRB1_16,
BINARY SubClassOf DRB1_1611 encodes_some_DRB1_1611_Chain
BINARY is DRB1_1611_Chain Class
BINARY is DRB1_1612 Class
BINARY SubClassOf DRB1_1612 DRB1_16,
BINARY SubClassOf DRB1_1612 encodes_some_DRB1_1612_Chain
BINARY is DRB1_1612_Chain Class
BINARY is DRB1_1613N Class
BINARY SubClassOf DRB1_1613N DRB1_16,
BINARY SubClassOf DRB1_1613N HLA_Null_Allele
BINARY is DRB1_16_Chain Class
BINARY is HLA-DR Class
BINARY is HLA-DRB1 Class
BINARY SubClassOf HLA-DRB1 HLA-DR,
BINARY SubClassOf HLA-DRB1 encodes_some_HLA-DRB1_Chain
BINARY is HLA-DRB1_Chain Class
BINARY is HLA_Class_II_Allele Class
BINARY SubClassOf HLA_Class_II_Allele Human_MHC_Class_II_Region_Allele,
BINARY SubClassOf HLA_Class_II_Allele MHC_Class_II_Allele
BINARY is HLA_Null_Allele Class
BINARY is Human_MHC_Allele Class
BINARY is Human_MHC_Class_II_Region_Allele Class
BINARY SubClassOf Human_MHC_Class_II_Region_Allele Human_MHC_Allele,
BINARY SubClassOf Human_MHC_Class_II_Region_Allele MHC_Class_II_Region_Allele,
BINARY SubClassOf Human_MHC_Class_II_Region_Allele encodes_some_Human_MHC_Class_II_Region_Chain
BINARY is Human_MHC_Class_II_Region_Chain Class
BINARY is LMP Class
BINARY SubClassOf LMP Human_MHC_Class_II_Region_Allele
BINARY is TAP Class
BINARY SubClassOf TAP Human_MHC_Class_II_Region_Allele
BINARY is DLA_Class_II_Allele Class
BINARY SubClassOf DLA_Class_II_Allele MHC_Class_II_Allele
BINARY is H2_Class_II_Allele Class
