BINARY is BFO_0000050 ObjectProperty
BINARY SubClassOf Orphanet_101063 Orphanet_557493,
BINARY SubClassOf Orphanet_101063 BFO_0000050_some_Orphanet_108971,
BINARY SubClassOf Orphanet_101063 BFO_0000050_some_Orphanet_271853,
BINARY SubClassOf Orphanet_101063 BFO_0000050_some_Orphanet_450
BINARY is Orphanet_101068 Class
BINARY SubClassOf Orphanet_101068 Orphanet_377788,
BINARY SubClassOf Orphanet_101068 Orphanet_557493,
BINARY SubClassOf Orphanet_101068 BFO_0000050_some_Orphanet_98626
BINARY is Orphanet_101070 Class
BINARY SubClassOf Orphanet_101070 Orphanet_557494,
BINARY SubClassOf Orphanet_101070 BFO_0000050_some_Orphanet_268940
BINARY is Orphanet_101071 Class
BINARY SubClassOf Orphanet_101071 Orphanet_557494,
BINARY SubClassOf Orphanet_101071 BFO_0000050_some_Orphanet_268943
BINARY is Orphanet_101075 Class
BINARY SubClassOf Orphanet_101075 Orphanet_377788,
BINARY SubClassOf Orphanet_101075 Orphanet_557493,
BINARY SubClassOf Orphanet_101075 BFO_0000050_some_Orphanet_64747
BINARY is Orphanet_101076 Class
BINARY SubClassOf Orphanet_101076 Orphanet_377788,
BINARY SubClassOf Orphanet_101076 Orphanet_557493,
BINARY SubClassOf Orphanet_101076 BFO_0000050_some_Orphanet_64747
BINARY is Orphanet_101077 Class
BINARY SubClassOf Orphanet_101077 Orphanet_377788,
BINARY SubClassOf Orphanet_101077 Orphanet_557493,
BINARY SubClassOf Orphanet_101077 BFO_0000050_some_Orphanet_64747
BINARY is Orphanet_101078 Class
BINARY SubClassOf Orphanet_101078 Orphanet_377788,
BINARY SubClassOf Orphanet_101078 Orphanet_557493,
BINARY SubClassOf Orphanet_101078 BFO_0000050_some_Orphanet_64747
BINARY is Orphanet_101081 Class
BINARY SubClassOf Orphanet_101081 Orphanet_377788,
BINARY SubClassOf Orphanet_101081 Orphanet_557493,
BINARY SubClassOf Orphanet_101081 BFO_0000050_some_Orphanet_262803,
BINARY SubClassOf Orphanet_101081 BFO_0000050_some_Orphanet_65753
BINARY is Orphanet_101082 Class
BINARY SubClassOf Orphanet_101082 Orphanet_377788,
BINARY SubClassOf Orphanet_101082 Orphanet_557493,
BINARY SubClassOf Orphanet_101082 BFO_0000050_some_Orphanet_65753
BINARY is Orphanet_101083 Class
BINARY SubClassOf Orphanet_101083 Orphanet_377788,
BINARY SubClassOf Orphanet_101083 Orphanet_557493,
BINARY SubClassOf Orphanet_101083 BFO_0000050_some_Orphanet_65753
BINARY is Orphanet_101084 Class
BINARY SubClassOf Orphanet_101084 Orphanet_377788,
BINARY SubClassOf Orphanet_101084 Orphanet_557493,
BINARY SubClassOf Orphanet_101084 BFO_0000050_some_Orphanet_65753
BINARY is Orphanet_101085 Class
BINARY SubClassOf Orphanet_101085 Orphanet_377788,
BINARY SubClassOf Orphanet_101085 Orphanet_557493,
BINARY SubClassOf Orphanet_101085 BFO_0000050_some_Orphanet_65753
BINARY is Orphanet_101088 Class
BINARY SubClassOf Orphanet_101088 Orphanet_557494,
BINARY SubClassOf Orphanet_101088 BFO_0000050_some_Orphanet_183663
BINARY is Orphanet_101089 Class
BINARY SubClassOf Orphanet_101089 Orphanet_557494,
BINARY SubClassOf Orphanet_101089 BFO_0000050_some_Orphanet_183666
BINARY is Orphanet_101090 Class
BINARY SubClassOf Orphanet_101090 Orphanet_557494,
BINARY SubClassOf Orphanet_101090 BFO_0000050_some_Orphanet_183663
BINARY is Orphanet_101091 Class
BINARY SubClassOf Orphanet_101091 Orphanet_557494,
BINARY SubClassOf Orphanet_101091 BFO_0000050_some_Orphanet_183666
BINARY is Orphanet_101092 Class
BINARY SubClassOf Orphanet_101092 Orphanet_557494,
BINARY SubClassOf Orphanet_101092 BFO_0000050_some_Orphanet_183666
BINARY is Orphanet_101097 Class
BINARY SubClassOf Orphanet_101097 Orphanet_377788,
BINARY SubClassOf Orphanet_101097 Orphanet_557493,
BINARY SubClassOf Orphanet_101097 BFO_0000050_some_Orphanet_91024
BINARY is Orphanet_101101 Class
BINARY SubClassOf Orphanet_101101 Orphanet_377788,
BINARY SubClassOf Orphanet_101101 Orphanet_557493,
BINARY SubClassOf Orphanet_101101 BFO_0000050_some_Orphanet_91024
BINARY is Orphanet_101102 Class
BINARY SubClassOf Orphanet_101102 Orphanet_377788,
BINARY SubClassOf Orphanet_101102 Orphanet_557493,
BINARY SubClassOf Orphanet_101102 BFO_0000050_some_Orphanet_91024
BINARY is Orphanet_101104 Class
BINARY SubClassOf Orphanet_101104 Orphanet_557494,
BINARY SubClassOf Orphanet_101104 BFO_0000050_some_Orphanet_91412
BINARY is Orphanet_101108 Class
BINARY SubClassOf Orphanet_101108 Orphanet_377788,
BINARY SubClassOf Orphanet_101108 Orphanet_557493,
BINARY SubClassOf Orphanet_101108 BFO_0000050_some_Orphanet_94145
BINARY is Orphanet_101109 Class
BINARY SubClassOf Orphanet_101109 Orphanet_377788,
BINARY SubClassOf Orphanet_101109 Orphanet_557493,
BINARY SubClassOf Orphanet_101109 BFO_0000050_some_Orphanet_35696,
BINARY SubClassOf Orphanet_101109 BFO_0000050_some_Orphanet_94145
BINARY is Orphanet_101110 Class
BINARY SubClassOf Orphanet_101110 Orphanet_377788,
BINARY SubClassOf Orphanet_101110 Orphanet_557493,
BINARY SubClassOf Orphanet_101110 BFO_0000050_some_Orphanet_94145
BINARY is Orphanet_101111 Class
BINARY SubClassOf Orphanet_101111 Orphanet_377788,
BINARY SubClassOf Orphanet_101111 Orphanet_557493,
BINARY SubClassOf Orphanet_101111 BFO_0000050_some_Orphanet_94145
BINARY is Orphanet_101112 Class
BINARY SubClassOf Orphanet_101112 Orphanet_377788,
BINARY SubClassOf Orphanet_101112 Orphanet_557493,
BINARY SubClassOf Orphanet_101112 BFO_0000050_some_Orphanet_94148
BINARY is Orphanet_101150 Class
BINARY SubClassOf Orphanet_101150 Orphanet_377788,
BINARY SubClassOf Orphanet_101150 Orphanet_557493,
BINARY SubClassOf Orphanet_101150 BFO_0000050_some_Orphanet_255,
BINARY SubClassOf Orphanet_101150 BFO_0000050_some_Orphanet_284818,
BINARY SubClassOf Orphanet_101150 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_101206 Class
BINARY SubClassOf Orphanet_101206 Orphanet_377789,
BINARY SubClassOf Orphanet_101206 Orphanet_557493,
BINARY SubClassOf Orphanet_101206 BFO_0000050_some_Orphanet_982
BINARY is Orphanet_101330 Class
BINARY SubClassOf Orphanet_101330 Orphanet_377788,
BINARY SubClassOf Orphanet_101330 Orphanet_557493,
BINARY SubClassOf Orphanet_101330 BFO_0000050_some_Orphanet_659698
BINARY is Orphanet_101334 Class
BINARY SubClassOf Orphanet_101334 Orphanet_377788,
BINARY SubClassOf Orphanet_101334 Orphanet_557493,
BINARY SubClassOf Orphanet_101334 BFO_0000050_some_Orphanet_102022
BINARY is Orphanet_101351 Class
BINARY SubClassOf Orphanet_101351 Orphanet_377791,
BINARY SubClassOf Orphanet_101351 Orphanet_557493,
BINARY SubClassOf Orphanet_101351 BFO_0000050_some_Orphanet_108971,
BINARY SubClassOf Orphanet_101351 BFO_0000050_some_Orphanet_331193
BINARY is Orphanet_1014 Class
BINARY SubClassOf Orphanet_1014 Orphanet_377788,
BINARY SubClassOf Orphanet_1014 Orphanet_557493,
BINARY SubClassOf Orphanet_1014 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_1014 BFO_0000050_some_Orphanet_481771,
BINARY SubClassOf Orphanet_1014 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_1014 BFO_0000050_some_Orphanet_79364
BINARY is Orphanet_101433 Class
BINARY SubClassOf Orphanet_101433 Orphanet_557492
BINARY is Orphanet_101435 Class
BINARY SubClassOf Orphanet_101435 Orphanet_557492,
BINARY SubClassOf Orphanet_101435 Orphanet_98053
BINARY is Orphanet_101685 Class
BINARY SubClassOf Orphanet_101685 Orphanet_377788,
BINARY SubClassOf Orphanet_101685 Orphanet_557493,
BINARY SubClassOf Orphanet_101685 BFO_0000050_some_Orphanet_166472,
BINARY SubClassOf Orphanet_101685 BFO_0000050_some_Orphanet_183757,
BINARY SubClassOf Orphanet_101685 BFO_0000050_some_Orphanet_87277
BINARY is Orphanet_1018 Class
BINARY SubClassOf Orphanet_1018 Orphanet_557494,
BINARY SubClassOf Orphanet_1018 BFO_0000050_some_Orphanet_263756,
BINARY SubClassOf Orphanet_1018 BFO_0000050_some_Orphanet_63
BINARY is Orphanet_101932 Class
BINARY SubClassOf Orphanet_101932 Orphanet_377791,
BINARY SubClassOf Orphanet_101932 Orphanet_557493,
BINARY SubClassOf Orphanet_101932 BFO_0000050_some_Orphanet_95464
BINARY is Orphanet_101934 Class
BINARY SubClassOf Orphanet_101934 Orphanet_218436,
BINARY SubClassOf Orphanet_101934 Orphanet_557492,
BINARY SubClassOf Orphanet_101934 Orphanet_98054
BINARY is Orphanet_101936 Class
BINARY SubClassOf Orphanet_101936 Orphanet_557492,
BINARY SubClassOf Orphanet_101936 Orphanet_97935
BINARY is Orphanet_101937 Class
BINARY SubClassOf Orphanet_101937 Orphanet_557492,
BINARY SubClassOf Orphanet_101937 Orphanet_97935
BINARY is Orphanet_101938 Class
BINARY SubClassOf Orphanet_101938 Orphanet_557492,
BINARY SubClassOf Orphanet_101938 Orphanet_57146
BINARY is Orphanet_101939 Class
BINARY SubClassOf Orphanet_101939 Orphanet_557492,
BINARY SubClassOf Orphanet_101939 Orphanet_57146
BINARY is Orphanet_101940 Class
BINARY SubClassOf Orphanet_101940 Orphanet_156601,
BINARY SubClassOf Orphanet_101940 Orphanet_557492,
BINARY SubClassOf Orphanet_101940 Orphanet_57146
BINARY is Orphanet_101941 Class
BINARY SubClassOf Orphanet_101941 Orphanet_557492,
BINARY SubClassOf Orphanet_101941 Orphanet_57146
BINARY is Orphanet_101943 Class
BINARY SubClassOf Orphanet_101943 Orphanet_557492,
BINARY SubClassOf Orphanet_101943 Orphanet_57146,
BINARY SubClassOf Orphanet_101943 Orphanet_98059
BINARY is Orphanet_101944 Class
BINARY SubClassOf Orphanet_101944 Orphanet_557492,
BINARY SubClassOf Orphanet_101944 Orphanet_97955
BINARY is Orphanet_101945 Class
BINARY SubClassOf Orphanet_101945 Orphanet_557492,
BINARY SubClassOf Orphanet_101945 Orphanet_98060
BINARY is Orphanet_101950 Class
BINARY SubClassOf Orphanet_101950 Orphanet_557492,
BINARY SubClassOf Orphanet_101950 Orphanet_97966,
BINARY SubClassOf Orphanet_101950 Orphanet_98057
BINARY is Orphanet_101952 Class
BINARY SubClassOf Orphanet_101952 Orphanet_557492,
BINARY SubClassOf Orphanet_101952 Orphanet_97978
BINARY is Orphanet_101953 Class
BINARY SubClassOf Orphanet_101953 Orphanet_156638,
BINARY SubClassOf Orphanet_101953 Orphanet_309005,
BINARY SubClassOf Orphanet_101953 Orphanet_557492,
BINARY SubClassOf Orphanet_101953 Orphanet_97978
BINARY is Orphanet_101954 Class
BINARY SubClassOf Orphanet_101954 Orphanet_557492,
BINARY SubClassOf Orphanet_101954 Orphanet_97978
BINARY is Orphanet_101955 Class
BINARY SubClassOf Orphanet_101955 Orphanet_557492,
BINARY SubClassOf Orphanet_101955 Orphanet_97978
BINARY is Orphanet_101956 Class
BINARY SubClassOf Orphanet_101956 Orphanet_557492,
BINARY SubClassOf Orphanet_101956 Orphanet_97978
BINARY is Orphanet_101957 Class
BINARY SubClassOf Orphanet_101957 Orphanet_181384,
BINARY SubClassOf Orphanet_101957 Orphanet_183628,
BINARY SubClassOf Orphanet_101957 Orphanet_557492
BINARY is Orphanet_101958 Class
BINARY SubClassOf Orphanet_101958 Orphanet_101954,
BINARY SubClassOf Orphanet_101958 Orphanet_557492
BINARY is Orphanet_101959 Class
BINARY SubClassOf Orphanet_101959 Orphanet_101958,
BINARY SubClassOf Orphanet_101959 Orphanet_557492
BINARY is Orphanet_101960 Class
BINARY SubClassOf Orphanet_101960 Orphanet_101959,
BINARY SubClassOf Orphanet_101960 Orphanet_183637,
BINARY SubClassOf Orphanet_101960 Orphanet_557492
BINARY is Orphanet_101963 Class
BINARY SubClassOf Orphanet_101963 Orphanet_101959,
BINARY SubClassOf Orphanet_101963 Orphanet_557492
BINARY is Orphanet_101972 Class
BINARY SubClassOf Orphanet_101972 Orphanet_179006,
BINARY SubClassOf Orphanet_101972 Orphanet_557492
BINARY is Orphanet_101977 Class
BINARY SubClassOf Orphanet_101977 Orphanet_179006,
BINARY SubClassOf Orphanet_101977 Orphanet_557492
BINARY is Orphanet_101985 Class
BINARY SubClassOf Orphanet_101985 Orphanet_101988,
BINARY SubClassOf Orphanet_101985 Orphanet_557492
BINARY is Orphanet_101987 Class
BINARY SubClassOf Orphanet_101987 Orphanet_101985,
BINARY SubClassOf Orphanet_101987 Orphanet_506219,
BINARY SubClassOf Orphanet_101987 Orphanet_557492
BINARY is Orphanet_101988 Class
BINARY SubClassOf Orphanet_101988 Orphanet_101997,
BINARY SubClassOf Orphanet_101988 Orphanet_557492
BINARY is Orphanet_101992 Class
BINARY SubClassOf Orphanet_101992 Orphanet_101988,
BINARY SubClassOf Orphanet_101992 Orphanet_557492
BINARY is Orphanet_101995 Class
BINARY SubClassOf Orphanet_101995 Orphanet_557492,
BINARY SubClassOf Orphanet_101995 Orphanet_93665
BINARY is Orphanet_101997 Class
BINARY SubClassOf Orphanet_101997 Orphanet_183770,
BINARY SubClassOf Orphanet_101997 Orphanet_557492,
BINARY SubClassOf Orphanet_101997 Orphanet_98004
BINARY is Orphanet_101998 Class
BINARY SubClassOf Orphanet_101998 Orphanet_557492,
BINARY SubClassOf Orphanet_101998 Orphanet_98006
BINARY is Orphanet_102 Class
BINARY SubClassOf Orphanet_102 Orphanet_377788,
BINARY SubClassOf Orphanet_102 Orphanet_557493,
BINARY SubClassOf Orphanet_102 BFO_0000050_some_Orphanet_182058,
BINARY SubClassOf Orphanet_102 BFO_0000050_some_Orphanet_182070,
BINARY SubClassOf Orphanet_102 BFO_0000050_some_Orphanet_306695
BINARY is Orphanet_1020 Class
BINARY SubClassOf Orphanet_1020 Orphanet_377788,
BINARY SubClassOf Orphanet_1020 Orphanet_557493,
BINARY SubClassOf Orphanet_1020 BFO_0000050_some_Orphanet_276058,
BINARY SubClassOf Orphanet_1020 BFO_0000050_some_Orphanet_98534
BINARY is Orphanet_102000 Class
BINARY SubClassOf Orphanet_102000 Orphanet_557492,
BINARY SubClassOf Orphanet_102000 Orphanet_98006
BINARY is Orphanet_102002 Class
BINARY SubClassOf Orphanet_102002 Orphanet_557492,
BINARY SubClassOf Orphanet_102002 Orphanet_98006
BINARY is Orphanet_102003 Class
BINARY SubClassOf Orphanet_102003 Orphanet_557492,
BINARY SubClassOf Orphanet_102003 Orphanet_98006
BINARY is Orphanet_102005 Class
BINARY SubClassOf Orphanet_102005 Orphanet_182064,
BINARY SubClassOf Orphanet_102005 Orphanet_557492
BINARY is Orphanet_102006 Class
BINARY SubClassOf Orphanet_102006 Orphanet_557492,
BINARY SubClassOf Orphanet_102006 Orphanet_71281
BINARY is Orphanet_102009 Class
BINARY SubClassOf Orphanet_102009 Orphanet_48471,
BINARY SubClassOf Orphanet_102009 Orphanet_557492
BINARY is Orphanet_102010 Class
BINARY SubClassOf Orphanet_102010 Orphanet_48471,
BINARY SubClassOf Orphanet_102010 Orphanet_557492
BINARY is Orphanet_102011 Class
BINARY SubClassOf Orphanet_102011 Orphanet_48471,
BINARY SubClassOf Orphanet_102011 Orphanet_557492
BINARY is Orphanet_102012 Class
BINARY SubClassOf Orphanet_102012 Orphanet_557492,
BINARY SubClassOf Orphanet_102012 Orphanet_685
BINARY is Orphanet_102013 Class
BINARY SubClassOf Orphanet_102013 Orphanet_557492,
BINARY SubClassOf Orphanet_102013 Orphanet_685
BINARY is Orphanet_102014 Class
BINARY SubClassOf Orphanet_102014 Orphanet_263,
BINARY SubClassOf Orphanet_102014 Orphanet_557492
BINARY is Orphanet_102015 Class
BINARY SubClassOf Orphanet_102015 Orphanet_263,
BINARY SubClassOf Orphanet_102015 Orphanet_557492
BINARY is Orphanet_102020 Class
BINARY SubClassOf Orphanet_102020 Orphanet_557492,
BINARY SubClassOf Orphanet_102020 Orphanet_98127
BINARY is Orphanet_102021 Class
BINARY SubClassOf Orphanet_102021 Orphanet_163582,
BINARY SubClassOf Orphanet_102021 Orphanet_557492
BINARY is Orphanet_102022 Class
BINARY SubClassOf Orphanet_102022 Orphanet_102021,
BINARY SubClassOf Orphanet_102022 Orphanet_557492
BINARY is Orphanet_102023 Class
BINARY SubClassOf Orphanet_102023 Orphanet_102021,
BINARY SubClassOf Orphanet_102023 Orphanet_557492
BINARY is Orphanet_102024 Class
BINARY SubClassOf Orphanet_102024 Orphanet_289635,
BINARY SubClassOf Orphanet_102024 Orphanet_557492
BINARY is Orphanet_1021 Class
BINARY SubClassOf Orphanet_1021 Orphanet_377788,
BINARY SubClassOf Orphanet_1021 Orphanet_557493,
BINARY SubClassOf Orphanet_1021 BFO_0000050_some_Orphanet_519325,
BINARY SubClassOf Orphanet_1021 BFO_0000050_some_Orphanet_79365
BINARY is Orphanet_102237 Class
BINARY SubClassOf Orphanet_102237 Orphanet_101995,
BINARY SubClassOf Orphanet_102237 Orphanet_557492
BINARY is Orphanet_102283 Class
BINARY SubClassOf Orphanet_102283 Orphanet_102369,
BINARY SubClassOf Orphanet_102283 Orphanet_557492,
BINARY SubClassOf Orphanet_102283 Orphanet_68341
BINARY is Orphanet_102285 Class
BINARY SubClassOf Orphanet_102285 Orphanet_557492,
BINARY SubClassOf Orphanet_102285 Orphanet_68341
BINARY is Orphanet_1023 Class
BINARY SubClassOf Orphanet_1023 Orphanet_557494,
BINARY SubClassOf Orphanet_1023 BFO_0000050_some_Orphanet_2222
BINARY is Orphanet_102369 Class
BINARY SubClassOf Orphanet_102369 Orphanet_557492,
BINARY SubClassOf Orphanet_102369 Orphanet_87277
BINARY is Orphanet_102379 Class
BINARY SubClassOf Orphanet_102379 Orphanet_377788,
BINARY SubClassOf Orphanet_102379 Orphanet_557493,
BINARY SubClassOf Orphanet_102379 BFO_0000050_some_Orphanet_86846
BINARY is Orphanet_102381 Class
BINARY SubClassOf Orphanet_102381 Orphanet_377788,
BINARY SubClassOf Orphanet_102381 Orphanet_557493,
BINARY SubClassOf Orphanet_102381 BFO_0000050_some_Orphanet_86846
BINARY is Orphanet_1027 Class
BINARY SubClassOf Orphanet_1027 Orphanet_377789,
BINARY SubClassOf Orphanet_1027 Orphanet_557493,
BINARY SubClassOf Orphanet_1027 BFO_0000050_some_Orphanet_294957
BINARY is Orphanet_102724 Class
BINARY SubClassOf Orphanet_102724 Orphanet_377788,
BINARY SubClassOf Orphanet_102724 Orphanet_557493,
BINARY SubClassOf Orphanet_102724 BFO_0000050_some_Orphanet_98277
BINARY is Orphanet_1028 Class
BINARY SubClassOf Orphanet_1028 Orphanet_377789,
BINARY SubClassOf Orphanet_1028 Orphanet_557493,
BINARY SubClassOf Orphanet_1028 BFO_0000050_some_Orphanet_79373
BINARY is Orphanet_1031 Class
BINARY SubClassOf Orphanet_1031 Orphanet_377789,
BINARY SubClassOf Orphanet_1031 Orphanet_557493,
BINARY SubClassOf Orphanet_1031 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_1031 BFO_0000050_some_Orphanet_183580,
BINARY SubClassOf Orphanet_1031 BFO_0000050_some_Orphanet_506213,
BINARY SubClassOf Orphanet_1031 BFO_0000050_some_Orphanet_93593
BINARY is Orphanet_1035 Class
BINARY SubClassOf Orphanet_1035 Orphanet_377790,
BINARY SubClassOf Orphanet_1035 Orphanet_557493,
BINARY SubClassOf Orphanet_1035 BFO_0000050_some_Orphanet_447874,
BINARY SubClassOf Orphanet_1035 BFO_0000050_some_Orphanet_79173
BINARY is Orphanet_1037 Class
BINARY SubClassOf Orphanet_1037 Orphanet_109007,
BINARY SubClassOf Orphanet_1037 Orphanet_557492
BINARY is Orphanet_103907 Class
BINARY SubClassOf Orphanet_103907 Orphanet_377788,
BINARY SubClassOf Orphanet_103907 Orphanet_557493,
BINARY SubClassOf Orphanet_103907 BFO_0000050_some_Orphanet_104006,
BINARY SubClassOf Orphanet_103907 BFO_0000050_some_Orphanet_309001
BINARY is Orphanet_103908 Class
BINARY SubClassOf Orphanet_103908 Orphanet_377788,
BINARY SubClassOf Orphanet_103908 Orphanet_557493,
BINARY SubClassOf Orphanet_103908 BFO_0000050_some_Orphanet_104003,
BINARY SubClassOf Orphanet_103908 BFO_0000050_some_Orphanet_363300,
BINARY SubClassOf Orphanet_103908 BFO_0000050_some_Orphanet_73014
BINARY is Orphanet_103909 Class
BINARY SubClassOf Orphanet_103909 Orphanet_377788,
BINARY SubClassOf Orphanet_103909 Orphanet_557493,
BINARY SubClassOf Orphanet_103909 BFO_0000050_some_Orphanet_104006,
BINARY SubClassOf Orphanet_103909 BFO_0000050_some_Orphanet_309001
BINARY is Orphanet_103910 Class
BINARY SubClassOf Orphanet_103910 Orphanet_377788,
BINARY SubClassOf Orphanet_103910 Orphanet_557493,
BINARY SubClassOf Orphanet_103910 BFO_0000050_some_Orphanet_104007
BINARY is Orphanet_103918 Class
BINARY SubClassOf Orphanet_103918 Orphanet_377788,
BINARY SubClassOf Orphanet_103918 Orphanet_557493,
BINARY SubClassOf Orphanet_103918 BFO_0000050_some_Orphanet_101937
BINARY is Orphanet_103919 Class
BINARY SubClassOf Orphanet_103919 Orphanet_101937,
BINARY SubClassOf Orphanet_103919 Orphanet_557492
BINARY is Orphanet_103920 Class
BINARY SubClassOf Orphanet_103920 Orphanet_377788,
BINARY SubClassOf Orphanet_103920 Orphanet_557493,
BINARY SubClassOf Orphanet_103920 BFO_0000050_some_Orphanet_104012
BINARY is Orphanet_104 Class
BINARY SubClassOf Orphanet_104 Orphanet_377788,
BINARY SubClassOf Orphanet_104 Orphanet_557493,
BINARY SubClassOf Orphanet_104 BFO_0000050_some_Orphanet_254776,
BINARY SubClassOf Orphanet_104 BFO_0000050_some_Orphanet_98671
BINARY is Orphanet_1040 Class
BINARY SubClassOf Orphanet_1040 Orphanet_377788,
BINARY SubClassOf Orphanet_1040 Orphanet_557493,
BINARY SubClassOf Orphanet_1040 BFO_0000050_some_Orphanet_93430
BINARY is Orphanet_104003 Class
BINARY SubClassOf Orphanet_104003 Orphanet_117569,
BINARY SubClassOf Orphanet_104003 Orphanet_165655,
BINARY SubClassOf Orphanet_104003 Orphanet_506216,
BINARY SubClassOf Orphanet_104003 Orphanet_557492
BINARY is Orphanet_104004 Class
BINARY SubClassOf Orphanet_104004 Orphanet_117569,
BINARY SubClassOf Orphanet_104004 Orphanet_165655,
BINARY SubClassOf Orphanet_104004 Orphanet_557492
BINARY is Orphanet_104005 Class
BINARY SubClassOf Orphanet_104005 Orphanet_117569,
BINARY SubClassOf Orphanet_104005 Orphanet_557492
BINARY is Orphanet_104006 Class
